"Source","Group","ID","PATSQL_solution","PATSQL_time"
"CUBES-spider","train_station","0020","
SELECT
    T0.name 
FROM
    station AS T0 
LEFT JOIN
    train_station AS T1 
        ON T0.station_id = T1.station_id 
WHERE
    T1.train_id IS NULL","21"
"PATSQL-Kaggle","kaggle","1_4_X_1","
SELECT
    country_name,
    avg(value) 
FROM
    international_education 
WHERE
    indicator_code = 'SE.XPD.TOTL.GD.ZS' 
    AND year >= 2010 
    AND year <= 2017 
GROUP BY
    country_name 
ORDER BY
    country_name DESC","14"
"CUBES-spider","customers_and_products_contacts","0015","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0013","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0014","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0011","
SELECT
    sum(T0.min_product_id) 
FROM
    (SELECT
        min(product_id) AS min_product_id 
    FROM
        products 
    GROUP BY
        product_type_code) AS T0","99"
"CUBES-spider","customers_and_products_contacts","0012","
SELECT
    T2.customer_name,
    T0.city,
    T1.date_from,
    T1.date_to 
FROM
    addresses AS T0 
JOIN
    customer_address_history AS T1 
        ON T0.address_id = T1.address_id 
JOIN
    customers AS T2 
        ON T1.customer_id = T2.customer_id","17"
"CUBES-spider","customers_and_products_contacts","0010","
SELECT
    min(product_price),
    max(product_price),
    avg(product_price) 
FROM
    products","18"
"CUBES-spider","sports_competition","0002","
SELECT
    region 
FROM
    club 
ORDER BY
    region ASC","0"
"CUBES-spider","sports_competition","0001","
SELECT
    max(club_id) 
FROM
    club","28"
"CUBES-spider","sports_competition","0008","
SELECT
    name 
FROM
    club","0"
"CUBES-spider","sports_competition","0007","
SELECT
    count(rank) 
FROM
    club_rank 
GROUP BY
    bronze 
HAVING
    sum(club_id) > 10","6"
"CUBES-spider","sports_competition","0009","
SELECT
    name 
FROM
    club 
ORDER BY
    name DESC","0"
"CUBES-spider","sports_competition","0004","
SELECT
    competition_type,
    country 
FROM
    competition","0"
"CUBES-spider","sports_competition","0003","
SELECT
    avg(gold) 
FROM
    club_rank","0"
"CUBES-spider","sports_competition","0006","
SELECT
    max(gold),
    min(rank) 
FROM
    club_rank","0"
"CUBES-spider","sports_competition","0005","
SELECT
    year 
FROM
    competition 
WHERE
    competition_type <> 'Tournament' 
GROUP BY
    year 
ORDER BY
    year ASC","32"
"CUBES-spider","sports_competition","0011","
SELECT
    T0.name 
FROM
    club AS T0 
JOIN
    player AS T1 
        ON T0.club_id = T1.player_id 
WHERE
    T1.position = 'Right Wing'","18"
"CUBES-spider","sports_competition","0010","
SELECT
    T0.name,
    T1.player_id 
FROM
    club AS T0 
JOIN
    player AS T1 
        ON T0.club_id = T1.club_id 
ORDER BY
    T1.player_id ASC","1"
"CUBES-spider","sports_competition","0013","
SELECT
    position,
    avg(points) 
FROM
    player 
GROUP BY
    position 
ORDER BY
    position ASC","11"
"CUBES-spider","sports_competition","0012","
SELECT
    avg(T1.points) 
FROM
    club AS T0 
JOIN
    player AS T1 
        ON T0.club_id = T1.club_id 
WHERE
    T0.name = 'AIB'","78"
"CUBES-spider","sports_competition","0019","
SELECT
    min(position) 
FROM
    player 
WHERE
    player_id < 20 
    AND player_id > 10","20"
"CUBES-spider","sports_competition","0018","
SELECT
    T0.name 
FROM
    club AS T0 
LEFT JOIN
    player AS T1 
        ON T0.club_id = T1.club_id 
WHERE
    T1.player_id IS NULL","50"
"CUBES-spider","sports_competition","0015","
SELECT
    competition_type,
    count(competition_id) 
FROM
    competition 
GROUP BY
    competition_type 
ORDER BY
    competition_type ASC","TimeOut"
"CUBES-spider","sports_competition","0014","No solution found","TimeOut"
"CUBES-spider","sports_competition","0017","
SELECT
    max(competition_type) 
FROM
    competition 
WHERE
    competition_id > 5","5"
"CUBES-spider","sports_competition","0016","
SELECT
    competition_type 
FROM
    competition 
WHERE
    competition_id = 1","0"
"CUBES-spider","customers_and_products_contacts","0004","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0005","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0002","
SELECT
    city 
FROM
    addresses","0"
"CUBES-spider","customers_and_products_contacts","0003","
SELECT
    state_province_county,
    count(address_id) 
FROM
    addresses 
GROUP BY
    state_province_county 
ORDER BY
    state_province_county ASC","14"
"CUBES-spider","customers_and_products_contacts","0008","
SELECT
    customer_name,
    customer_phone,
    payment_method_code 
FROM
    customers","0"
"CUBES-spider","customers_and_products_contacts","0009","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0006","
SELECT
    product_type_code 
FROM
    products 
WHERE
    product_id <= 2 
ORDER BY
    product_type_code ASC","0"
"CUBES-spider","customers_and_products_contacts","0007","No solution found","TimeOut"
"CUBES-spider","customers_and_products_contacts","0001","
SELECT
    max(address_id) 
FROM
    addresses 
WHERE
    country = 'USA'","94"
"CUBES-spider","sports_competition","0022","No solution found","TimeOut"
"CUBES-spider","sports_competition","0021","No solution found","TimeOut"
"CUBES-spider","sports_competition","0024","
SELECT
    max(country) 
FROM
    competition 
WHERE
    competition_type = 'Tournament' 
    OR competition_id = 1","3"
"CUBES-spider","sports_competition","0023","No solution found","TimeOut"
"CUBES-spider","sports_competition","0020","
SELECT
    sum(points) 
FROM
    player","6"
"CUBES-spider","sports_competition","0026","
SELECT
    max(country) 
FROM
    competition 
WHERE
    competition_type <> 'Friendly'","1"
"CUBES-spider","sports_competition","0025","
SELECT
    min(country) 
FROM
    competition 
WHERE
    competition_type <> 'Friendly' 
    AND competition_type = 'Tournament'","35"
"CUBES-spider","customer_deliveries","0005","
SELECT
    truck_details 
FROM
    trucks","0"
"CUBES-spider","customer_deliveries","0006","
SELECT
    min(product_name) 
FROM
    products 
WHERE
    product_id > 1","45"
"CUBES-spider","customer_deliveries","0007","No solution found","TimeOut"
"CUBES-spider","customer_deliveries","0008","
SELECT
    customer_email,
    customer_name 
FROM
    customers 
WHERE
    payment_method = 'Visa'","23"
"CUBES-spider","customer_deliveries","0001","
SELECT
    actual_order_id 
FROM
    actual_orders 
WHERE
    order_status_code = 'Success' 
ORDER BY
    actual_order_id ASC","0"
"CUBES-spider","customer_deliveries","0002","
SELECT
    T0.product_name,
    T0.product_price 
FROM
    products AS T0 
JOIN
    regular_order_products AS T1 
        ON T0.product_id = T1.product_id 
WHERE
    T0.product_id > 1 
    AND T1.regular_order_id = 1","20"
"CUBES-spider","customer_deliveries","0003","
SELECT
    max(customer_id) 
FROM
    customers","1"
"CUBES-spider","customer_deliveries","0004","
SELECT
    count(DISTINCT payment_method) 
FROM
    customers","0"
"PATSQL-StackOverflow","recent_posts","022M","
SELECT
    max(T0.TrackId),
    max(T0.UserId),
    max(T1.FolloweeId) 
FROM
    Tracks AS T0 
JOIN
    Followers AS T1 
        ON T0.UserId = T1.FollowerId","3"
"CUBES-spider","customer_deliveries","0009","No solution found","TimeOut"
"PATSQL-StackOverflow","recent_posts","020X","No solution found","TimeOut"
"PATSQL-StackOverflow","recent_posts","021M","No solution found","TimeOut"
"PATSQL-StackOverflow","recent_posts","023X","
SELECT
    child1,
    name1,
    child2,
    name2,
    child3,
    name3,
    child4,
    name4 
FROM
    input0 
WHERE
    name1 = 'root' 
ORDER BY
    child1 ASC","3"
"PATSQL-StackOverflow","recent_posts","024X","No solution found","TimeOut"
"CUBES-spider","product_catalog","0001","
SELECT
    catalog_entry_name 
FROM
    catalog_contents","0"
"CUBES-spider","product_catalog","0002","
SELECT
    attribute_data_type 
FROM
    attribute_definitions 
WHERE
    attribute_id = 3","0"
"CUBES-spider","product_catalog","0003","
SELECT
    attribute_data_type 
FROM
    attribute_definitions 
WHERE
    attribute_name = 'Green'","0"
"CUBES-spider","product_catalog","0004","
SELECT
    catalog_level_name,
    catalog_level_number 
FROM
    catalog_structure 
WHERE
    catalog_level_number > 5 
    AND catalog_level_number < 10 
ORDER BY
    catalog_level_name DESC","0"
"CUBES-spider","product_catalog","0005","No solution found","TimeOut"
"CUBES-spider","product_catalog","0006","
SELECT
    max(catalog_publisher) 
FROM
    catalogs 
WHERE
    catalog_id > 1","1"
"CUBES-spider","chinook_1","0040","No solution found","TimeOut"
"CUBES-spider","chinook_1","0042","No solution found","TimeOut"
"CUBES-spider","chinook_1","0041","No solution found","TimeOut"
"CUBES-spider","store_product","0004","
SELECT
    district_name 
FROM
    district 
WHERE
    district_id = 10 
    OR district_id < 100000 
ORDER BY
    district_name ASC","0"
"CUBES-spider","store_product","0003","No solution found","TimeOut"
"CUBES-spider","store_product","0006","
SELECT
    min(T0.min_district_name) 
FROM
    (SELECT
        min(district_name) AS min_district_name 
    FROM
        district 
    GROUP BY
        city_area 
    HAVING
        count(district_id) > 1) AS T0","25"
"CUBES-spider","store_product","0005","
SELECT
    T0.district_name 
FROM
    district AS T0 
JOIN
    (
        SELECT
            max(city_population) AS max_city_population 
        FROM
            district 
        WHERE
            district_id > 1
    ) AS T1 
        ON T1.max_city_population = T0.city_population","60"
"CUBES-spider","store_product","0002","
SELECT
    max_page_size 
FROM
    product 
WHERE
    product_id = 3","1"
"CUBES-spider","store_product","0001","
SELECT
    district_name 
FROM
    district","0"
"CUBES-spider","store_product","0008","
SELECT
    type,
    count(store_id) 
FROM
    store 
GROUP BY
    type 
ORDER BY
    type ASC","2"
"CUBES-spider","store_product","0007","
SELECT
    sum(city_population) 
FROM
    district 
WHERE
    district_id = 3 
    OR district_id <> 3","20"
"CUBES-spider","store_product","0009","
SELECT
    T0.store_name 
FROM
    store AS T0 
JOIN
    store_district AS T1 
        ON T0.store_id = T1.store_id 
JOIN
    district AS T2 
        ON T1.district_id = T2.district_id 
WHERE
    T2.district_name = 'Khanewal District' 
ORDER BY
    T0.store_name ASC","5"
"CUBES-spider","company_employee","0004","
SELECT
    name 
FROM
    company 
WHERE
    industry = 'Banking' 
    OR industry = 'Retailing'","0"
"CUBES-spider","company_employee","0005","
SELECT
    max(market_value_in_billion),
    min(market_value_in_billion) 
FROM
    company","50"
"CUBES-spider","company_employee","0006","No solution found","TimeOut"
"CUBES-spider","company_employee","0007","
SELECT
    headquarters,
    count(company_id) 
FROM
    company 
GROUP BY
    headquarters 
ORDER BY
    headquarters ASC","36"
"CUBES-spider","chinook_1","0031","No solution found","TimeOut"
"CUBES-spider","company_employee","0008","No solution found","TimeOut"
"CUBES-spider","chinook_1","0030","No solution found","TimeOut"
"CUBES-spider","company_employee","0009","No solution found","TimeOut"
"CUBES-spider","chinook_1","0033","No solution found","TimeOut"
"CUBES-spider","chinook_1","0032","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_8","No solution found","TimeOut"
"CUBES-spider","company_employee","0001","
SELECT
    count(company_id) 
FROM
    company 
WHERE
    headquarters = 'USA'","39"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_7","
SELECT
    T1.supplier_key 
FROM
    input1 AS T0 
JOIN
    input0 AS T1 
        ON T0.part_id = T1.part_id 
GROUP BY
    T1.supplier_key 
HAVING
    max(T0.color) = 'red' 
    AND min(T0.color) = 'red' 
ORDER BY
    T1.supplier_key ASC","4"
"CUBES-spider","company_employee","0002","
SELECT
    name 
FROM
    company","6"
"CUBES-spider","company_employee","0003","
SELECT
    headquarters,
    industry 
FROM
    company","0"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_9","
SELECT
    T0.sname 
FROM
    input2 AS T0 
JOIN
    input0 AS T1 
        ON T0.supplier_key = T1.supplier_key 
JOIN
    input1 AS T2 
        ON T1.part_id = T2.part_id 
WHERE
    T2.color = 'red' 
    OR T2.color = 'green' 
ORDER BY
    T0.sname ASC","2"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_4","
SELECT
    max(T2.pname) 
FROM
    input2 AS T0 
JOIN
    input0 AS T1 
        ON T0.sid = T1.sid 
JOIN
    input1 AS T2 
        ON T1.part_key = T2.part_key 
GROUP BY
    T1.part_key 
HAVING
    max(T0.sname) = 'AWS' 
    AND min(T0.sname) = 'AWS' 
ORDER BY
    max(T2.pname) ASC","59"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_3","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_6","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_5","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_2","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_2_1","
SELECT
    T1.part_name 
FROM
    supplier AS T0 
JOIN
    parts AS T1 
        ON T0.part_id = T1.part_id 
ORDER BY
    T1.part_name ASC","0"
"PATSQL-Kaggle","kaggle","1_2_T_4","
SELECT
    score,
    title 
FROM
    hacker_news_full 
WHERE
    type = 'job'","1"
"CUBES-spider","chinook_1","0034","
SELECT
    title 
FROM
    album 
ORDER BY
    title ASC","2"
"CUBES-spider","chinook_1","0037","No solution found","TimeOut"
"CUBES-spider","chinook_1","0036","No solution found","TimeOut"
"CUBES-spider","chinook_1","0039","
SELECT
    birthdate 
FROM
    employee 
WHERE
    city = 'Edmonton'","0"
"CUBES-spider","chinook_1","0038","No solution found","TimeOut"
"PATSQL-Kaggle","kaggle","1_2_T_1","
SELECT
    city 
FROM
    global_air_quality 
WHERE
    country = 'US' 
ORDER BY
    city ASC","1"
"PATSQL-Kaggle","kaggle","1_2_T_2","
SELECT
    city,
    country 
FROM
    global_air_quality 
WHERE
    country = 'US' 
ORDER BY
    city ASC","1"
"PATSQL-Kaggle","kaggle","1_2_T_3","
SELECT
    location,
    city,
    country,
    pollutant,
    value,
    timestamp,
    unit,
    source_name,
    latitude,
    longitude,
    averaged_over_in_hours 
FROM
    global_air_quality 
WHERE
    country = 'US' 
ORDER BY
    location ASC","1"
"CUBES-spider","company_employee","0015","
SELECT
    T0.name 
FROM
    people AS T0 
LEFT JOIN
    employment AS T1 
        ON T0.people_id = T1.people_id 
WHERE
    T1.company_id IS NULL 
ORDER BY
    T0.name ASC","45"
"CUBES-spider","company_employee","0016","No solution found","TimeOut"
"CUBES-spider","chinook_1","0020","
SELECT
    firstname,
    lastname 
FROM
    customer 
WHERE
    email = 'luisg@embraer.com.br'","2"
"CUBES-spider","chinook_1","0022","No solution found","TimeOut"
"CUBES-spider","chinook_1","0021","No solution found","TimeOut"
"CUBES-spider","company_employee","0010","
SELECT
    headquarters 
FROM
    company 
WHERE
    industry = 'Banking' 
    AND industry <> 'Oil and gas' 
GROUP BY
    headquarters 
ORDER BY
    headquarters ASC","87"
"CUBES-spider","company_employee","0011","No solution found","TimeOut"
"CUBES-spider","company_employee","0013","No solution found","TimeOut"
"CUBES-spider","company_employee","0014","No solution found","TimeOut"
"CUBES-spider","chinook_1","0024","
SELECT
    count(DISTINCT city) 
FROM
    employee","2"
"CUBES-spider","chinook_1","0023","No solution found","TimeOut"
"CUBES-spider","chinook_1","0026","No solution found","TimeOut"
"CUBES-spider","chinook_1","0025","No solution found","TimeOut"
"CUBES-spider","chinook_1","0028","No solution found","TimeOut"
"CUBES-spider","chinook_1","0027","No solution found","TimeOut"
"CUBES-spider","chinook_1","0029","
SELECT
    phone 
FROM
    employee","0"
"CUBES-spider","local_govt_and_lot","0015","
SELECT
    customer_event_id,
    date_moved_in,
    property_id 
FROM
    customer_events 
ORDER BY
    customer_event_id ASC","0"
"CUBES-spider","local_govt_and_lot","0016","No solution found","TimeOut"
"CUBES-spider","local_govt_and_lot","0017","
SELECT
    date_moved_in 
FROM
    residents 
GROUP BY
    date_moved_in","3"
"CUBES-spider","local_govt_and_lot","0011","
SELECT
    count(DISTINCT status_of_thing_code) 
FROM
    timed_status_of_things","0"
"CUBES-spider","local_govt_and_lot","0012","
SELECT
    max(organization_id) 
FROM
    organizations","5"
"CUBES-spider","chinook_1","0011","No solution found","TimeOut"
"CUBES-spider","local_govt_and_lot","0013","
SELECT
    max(date_moved_in) 
FROM
    residents","1"
"CUBES-spider","chinook_1","0010","No solution found","TimeOut"
"CUBES-spider","local_govt_and_lot","0014","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","forum-questions-5","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","forum-questions-2","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","forum-questions-1","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","forum-questions-4","
SELECT
    T2.min_T1Column1,
    T1.T2Column3,
    T2.min_T1Column4,
    T0.T3Column2 
FROM
    input2 AS T0 
JOIN
    input1 AS T1 
        ON T0.T2Column1 = T1.T2Column1 
JOIN
    (
        SELECT
            min(T1Column1) AS min_T1Column1,
            min(T1Column2) AS min_T1Column2,
            min(T1Column4) AS min_T1Column4 
        FROM
            input0
    ) AS T2 
        ON T1.T1Column2 = T2.min_T1Column2 
ORDER BY
    T1.T2Column3 ASC","11"
"PATSQL-ASE13","sqlsynthesizer","forum-questions-3","
SELECT
    loginid 
FROM
    input0 
GROUP BY
    loginid 
HAVING
    count(loginid) > 5 
ORDER BY
    loginid ASC","3"
